campaign,date,survey_time,area,environment,swab_id,family,scientific_name,time_of_capture,count,glycerol,tissue,marked,capture_latitude,capture_longitude,comments
06,2021-12-03T00:00:00Z,night,04,water,1836,brachycephalidae,ischnocnema henselii,21:42:00,1,FALSE,FALSE,FALSE,-23.34092,-45.11761,NA
06,2021-12-03T00:00:00Z,night,04,water,1837,brachycephalidae,ischnocnema henselii,21:42:00,1,FALSE,FALSE,FALSE,-23.34092,-45.11761,NA
06,2021-12-03T00:00:00Z,night,04,water,1838,hylidae,scinax flavoguttatus,21:45:00,1,FALSE,FALSE,FALSE,-23.34092,-45.11761,Fêmea
08,2022-05-11T00:00:00Z,night,04,water,2518,hylodidae,hylodes phyllodes,18:05:00,1,FALSE,TRUE,TRUE,-23.34093,-45.11762,NA
06,2021-12-02T00:00:00Z,night,04,land,1739,bufonidae,dendrophryniscus haddadi,20:35:00,1,FALSE,FALSE,FALSE,-23.34157,-45.11763,NA
06,2021-12-02T00:00:00Z,night,04,land,1740,bufonidae,dendrophryniscus haddadi,20:35:00,1,FALSE,FALSE,FALSE,-23.34157,-45.11763,NA
01,2020-07-12T00:00:00Z,day,04,water,  77,brachycephalidae,brachycephalus pitanga,17:21:00,1,FALSE,FALSE,FALSE,-23.34089,-45.11764,NA
06,2021-12-02T00:00:00Z,day,04,water,1709,brachycephalidae,brachycephalus pitanga,17:25:00,1,FALSE,FALSE,FALSE,-23.34119,-45.11766,NA
06,2021-12-02T00:00:00Z,day,04,water,1710,brachycephalidae,brachycephalus pitanga,17:25:00,1,FALSE,FALSE,FALSE,-23.34119,-45.11766,NA
06,2021-12-02T00:00:00Z,day,04,water,1711,brachycephalidae,brachycephalus pitanga,17:35:00,1,FALSE,FALSE,FALSE,-23.34119,-45.11766,NA
06,2021-12-02T00:00:00Z,day,04,water,1712,brachycephalidae,brachycephalus pitanga,17:45:00,1,FALSE,FALSE,FALSE,-23.34119,-45.11766,NA
01,2020-06-12T00:00:00Z,night,04,water,  76,brachycephalidae,ischnocnema henselii,21:37:00,1,FALSE,FALSE,FALSE,-23.34079,-45.11768,NA
06,2021-12-02T00:00:00Z,night,04,land,1735,brachycephalidae,brachycephalus pitanga,20:02:00,1,FALSE,FALSE,FALSE,-23.34123,-45.11768,NA
06,2021-12-02T00:00:00Z,night,04,land,1736,brachycephalidae,brachycephalus pitanga,20:05:00,1,FALSE,FALSE,FALSE,-23.34123,-45.11768,NA
04,2021-07-30T00:00:00Z,night,04,land, 604,brachycephalidae,brachycephalus pitanga,23:46:00,1,FALSE,FALSE,FALSE,-23.34154,-45.11768,NA
03,2021-06-20T00:00:00Z,night,04,land, 537,bufonidae,dendrophryniscus haddadi,00:22:00,1,FALSE,FALSE,FALSE,-23.34118,-45.11769,NA
03,2021-06-20T00:00:00Z,night,04,land, 538,brachycephalidae,brachycephalus pitanga,00:25:00,1,FALSE,FALSE,FALSE,-23.34118,-45.11769,NA
06,2021-12-02T00:00:00Z,night,04,land,1737,brachycephalidae,brachycephalus pitanga,20:10:00,1,FALSE,FALSE,FALSE,-23.34127,-45.11769,NA
06,2021-12-03T00:00:00Z,night,04,land,1855,brachycephalidae,brachycephalus pitanga,23:40:00,1,FALSE,FALSE,FALSE,-23.34134,-45.11770,NA
04,2021-07-31T00:00:00Z,night,04,land, 619,brachycephalidae,brachycephalus pitanga,23:53:00,1,FALSE,FALSE,FALSE,-23.34127,-45.11770,NA
08,2022-05-10T00:00:00Z,night,04,land,2494,brachycephalidae,brachycephalus pitanga,20:21:00,1,FALSE,FALSE,FALSE,-23.34113,-45.11771,NA
09,2022-07-22T00:00:00Z,night,04,land,2679,brachycephalidae,brachycephalus pitanga,23:45:00,1,FALSE,FALSE,FALSE,-23.34115,-45.11771,NA
06,2021-12-01T00:00:00Z,night,04,land,1694,brachycephalidae,brachycephalus pitanga,22:30:00,1,FALSE,FALSE,FALSE,-23.34106,-45.11771,NA
06,2021-12-01T00:00:00Z,night,04,land,1695,brachycephalidae,brachycephalus pitanga,22:30:00,1,FALSE,FALSE,FALSE,-23.34106,-45.11771,NA
06,2021-12-01T00:00:00Z,night,04,land,1696,brachycephalidae,brachycephalus pitanga,22:30:00,1,FALSE,FALSE,FALSE,-23.34106,-45.11771,NA
08,2022-05-09T00:00:00Z,night,04,land,2455,brachycephalidae,brachycephalus pitanga,19:42:00,1,FALSE,FALSE,FALSE,-23.34123,-45.11772,NA
08,2022-05-09T00:00:00Z,night,04,land,2456,brachycephalidae,brachycephalus pitanga,19:43:00,1,FALSE,FALSE,FALSE,-23.34123,-45.11772,NA
09,2022-07-24T00:00:00Z,night,04,land,2744,brachycephalidae,brachycephalus pitanga,20:05:00,1,FALSE,FALSE,FALSE,-23.34158,-45.11772,NA
09,2022-07-24T00:00:00Z,night,04,land,2745,brachycephalidae,brachycephalus pitanga,20:10:00,1,FALSE,FALSE,FALSE,-23.34158,-45.11772,NA
06,2021-12-03T00:00:00Z,night,04,land,1856,brachycephalidae,brachycephalus pitanga,23:45:00,1,FALSE,FALSE,FALSE,-23.34140,-45.11773,NA
06,2021-12-03T00:00:00Z,night,04,land,1857,brachycephalidae,brachycephalus pitanga,23:45:00,1,FALSE,FALSE,FALSE,-23.34140,-45.11773,NA
06,2021-12-03T00:00:00Z,night,04,land,1858,brachycephalidae,brachycephalus pitanga,23:48:00,1,FALSE,FALSE,FALSE,-23.34140,-45.11773,NA
06,2021-12-02T00:00:00Z,night,04,land,1733,brachycephalidae,brachycephalus pitanga,20:00:00,1,FALSE,FALSE,FALSE,-23.34120,-45.11774,NA
06,2021-12-02T00:00:00Z,night,04,land,1734,brachycephalidae,brachycephalus pitanga,20:00:00,1,FALSE,FALSE,FALSE,-23.34120,-45.11774,NA
07,2022-02-15T00:00:00Z,night,04,land,2054,brachycephalidae,brachycephalus pitanga,00:33:00,1,FALSE,FALSE,FALSE,-23.34112,-45.11774,NA
01,2020-07-12T00:00:00Z,night,04,land,  83,bufonidae,dendrophryniscus haddadi,20:17:00,1,FALSE,FALSE,FALSE,-23.34134,-45.11774,NA
06,2021-12-02T00:00:00Z,night,04,land,1738,hylidae,bokermannohyla hylax,20:15:00,1,FALSE,FALSE,FALSE,-23.34144,-45.11775,NA
08,2022-05-10T00:00:00Z,night,04,land,2495,brachycephalidae,brachycephalus pitanga,20:27:00,1,FALSE,FALSE,FALSE,-23.34123,-45.11775,NA
06,2021-12-01T00:00:00Z,night,04,land,1697,bufonidae,dendrophryniscus haddadi,22:40:00,1,FALSE,FALSE,FALSE,-23.34112,-45.11776,NA
06,2021-12-01T00:00:00Z,night,04,land,1698,brachycephalidae,brachycephalus pitanga,22:40:00,1,FALSE,FALSE,FALSE,-23.34112,-45.11776,NA
04,2021-07-31T00:00:00Z,night,04,land, 618,brachycephalidae,brachycephalus pitanga,23:30:00,1,FALSE,FALSE,FALSE,-23.34152,-45.11776,NA
09,2022-07-22T00:00:00Z,night,04,land,2687,brachycephalidae,brachycephalus pitanga,00:22:00,1,FALSE,FALSE,FALSE,-23.34139,-45.11776,NA
09,2022-07-22T00:00:00Z,night,04,land,2688,brachycephalidae,brachycephalus pitanga,00:27:00,1,FALSE,FALSE,FALSE,-23.34139,-45.11776,NA
08,2022-05-10T00:00:00Z,night,04,land,2489,brachycephalidae,brachycephalus pitanga,19:58:00,1,FALSE,FALSE,FALSE,-23.34110,-45.11776,NA
07,2022-02-15T00:00:00Z,night,04,land,2050,brachycephalidae,brachycephalus pitanga,00:27:00,1,FALSE,FALSE,FALSE,-23.34110,-45.11776,NA
07,2022-02-15T00:00:00Z,night,04,land,2051,brachycephalidae,brachycephalus pitanga,00:27:00,1,FALSE,FALSE,FALSE,-23.34110,-45.11776,NA
07,2022-02-15T00:00:00Z,night,04,land,2052,brachycephalidae,brachycephalus pitanga,00:29:00,1,FALSE,FALSE,FALSE,-23.34110,-45.11776,NA
07,2022-02-15T00:00:00Z,night,04,land,2053,brachycephalidae,brachycephalus pitanga,00:32:00,1,FALSE,FALSE,FALSE,-23.34110,-45.11776,NA
07,2022-02-14T00:00:00Z,night,04,land,2020,brachycephalidae,brachycephalus pitanga,00:27:00,1,FALSE,FALSE,FALSE,-23.34109,-45.11776,NA
07,2022-02-14T00:00:00Z,night,04,land,2021,brachycephalidae,brachycephalus pitanga,00:28:00,1,FALSE,FALSE,FALSE,-23.34109,-45.11776,NA
08,2022-05-09T00:00:00Z,night,04,land,2453,brachycephalidae,brachycephalus pitanga,19:27:00,1,FALSE,FALSE,FALSE,-23.34114,-45.11776,NA
08,2022-05-09T00:00:00Z,night,04,land,2454,brachycephalidae,brachycephalus pitanga,19:30:00,1,FALSE,FALSE,FALSE,-23.34114,-45.11776,NA
08,2022-05-10T00:00:00Z,night,04,land,2496,brachycephalidae,brachycephalus pitanga,20:32:00,1,FALSE,FALSE,FALSE,-23.34130,-45.11776,NA
09,2022-07-24T00:00:00Z,night,04,land,2746,brachycephalidae,brachycephalus pitanga,20:11:00,1,FALSE,FALSE,FALSE,-23.34155,-45.11777,NA
09,2022-07-24T00:00:00Z,night,04,land,2747,brachycephalidae,brachycephalus pitanga,20:13:00,1,FALSE,FALSE,FALSE,-23.34155,-45.11777,NA
08,2022-05-11T00:00:00Z,night,04,land,2525,bufonidae,dendrophryniscus haddadi,19:31:00,1,FALSE,FALSE,FALSE,-23.34126,-45.11777,NA
08,2022-05-11T00:00:00Z,night,04,land,2526,brachycephalidae,brachycephalus pitanga,19:35:00,1,FALSE,FALSE,FALSE,-23.34126,-45.11777,NA
06,2021-12-01T00:00:00Z,night,04,land,1708,bufonidae,dendrophryniscus haddadi,23:15:00,1,FALSE,FALSE,FALSE,-23.34137,-45.11777,F/ovada
06,2021-12-03T00:00:00Z,night,04,land,1849,brachycephalidae,brachycephalus pitanga,23:15:00,1,FALSE,FALSE,FALSE,-23.34116,-45.11777,NA
06,2021-12-03T00:00:00Z,night,04,land,1850,brachycephalidae,brachycephalus pitanga,23:20:00,1,FALSE,FALSE,FALSE,-23.34116,-45.11777,NA
06,2021-12-03T00:00:00Z,night,04,land,1851,brachycephalidae,brachycephalus pitanga,23:20:00,1,FALSE,FALSE,FALSE,-23.34116,-45.11777,NA
06,2021-12-03T00:00:00Z,night,04,land,1852,brachycephalidae,brachycephalus pitanga,23:22:00,1,FALSE,FALSE,FALSE,-23.34116,-45.11777,NA
06,2021-12-03T00:00:00Z,night,04,land,1853,brachycephalidae,brachycephalus pitanga,23:30:00,1,FALSE,FALSE,FALSE,-23.34116,-45.11777,NA
05,2021-09-17T00:00:00Z,night,04,land, 981,brachycephalidae,brachycephalus pitanga,19:45:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11777,NA
05,2021-09-17T00:00:00Z,night,04,land, 982,brachycephalidae,brachycephalus pitanga,19:46:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11777,NA
05,2021-09-17T00:00:00Z,night,04,land, 983,brachycephalidae,brachycephalus pitanga,19:46:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11777,NA
09,2022-07-22T00:00:00Z,night,04,land,2684,brachycephalidae,brachycephalus pitanga,00:12:00,1,FALSE,FALSE,FALSE,-23.34129,-45.11777,NA
06,2021-12-01T00:00:00Z,night,04,land,1699,brachycephalidae,brachycephalus pitanga,22:50:00,1,FALSE,FALSE,FALSE,-23.34114,-45.11777,NA
06,2021-12-01T00:00:00Z,night,04,land,1700,brachycephalidae,brachycephalus pitanga,22:50:00,1,FALSE,FALSE,FALSE,-23.34114,-45.11777,NA
06,2021-12-01T00:00:00Z,night,04,land,1701,brachycephalidae,brachycephalus pitanga,22:50:00,1,FALSE,FALSE,FALSE,-23.34114,-45.11777,NA
06,2021-12-01T00:00:00Z,night,04,land,1702,brachycephalidae,brachycephalus pitanga,22:51:00,1,FALSE,FALSE,FALSE,-23.34114,-45.11777,NA
06,2021-12-01T00:00:00Z,night,04,land,1703,brachycephalidae,brachycephalus pitanga,22:51:00,1,FALSE,FALSE,FALSE,-23.34114,-45.11777,NA
06,2021-12-03T00:00:00Z,night,04,land,1859,bufonidae,dendrophryniscus haddadi,23:52:00,1,FALSE,FALSE,FALSE,-23.34138,-45.11777,NA
03,2021-06-20T00:00:00Z,night,04,land, 535,hemiphractidae,fritziana fissilis,23:51:00,1,FALSE,FALSE,FALSE,-23.34112,-45.11778,coleta parasitas
03,2021-06-20T00:00:00Z,night,04,land, 536,brachycephalidae,brachycephalus pitanga,00:15:00,1,FALSE,FALSE,FALSE,-23.34118,-45.11778,NA
09,2022-07-24T00:00:00Z,night,04,land,2742,brachycephalidae,brachycephalus pitanga,19:59:00,1,FALSE,FALSE,FALSE,-23.34153,-45.11778,NA
09,2022-07-24T00:00:00Z,night,04,land,2743,brachycephalidae,brachycephalus pitanga,20:02:00,1,FALSE,FALSE,FALSE,-23.34153,-45.11778,NA
01,2020-07-12T00:00:00Z,night,04,land,  82,bufonidae,dendrophryniscus haddadi,20:01:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11778,NA
05,2021-09-18T00:00:00Z,night,04,land,1041,bufonidae,dendrophryniscus haddadi,19:57:00,1,FALSE,FALSE,FALSE,-23.34132,-45.11778,NA
05,2021-09-18T00:00:00Z,night,04,land,1042,bufonidae,dendrophryniscus haddadi,20:01:00,1,FALSE,FALSE,FALSE,-23.34132,-45.11778,NA
06,2021-12-02T00:00:00Z,night,04,land,1730,brachycephalidae,brachycephalus pitanga,19:50:00,1,FALSE,FALSE,FALSE,-23.34105,-45.11778,NA
08,2022-05-09T00:00:00Z,night,04,land,2448,brachycephalidae,brachycephalus pitanga,19:10:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11778,NA
08,2022-05-09T00:00:00Z,night,04,land,2449,brachycephalidae,brachycephalus pitanga,19:13:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11778,NA
08,2022-05-09T00:00:00Z,night,04,land,2450,brachycephalidae,brachycephalus pitanga,19:14:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11778,NA
08,2022-05-09T00:00:00Z,night,04,land,2451,brachycephalidae,brachycephalus pitanga,19:16:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11778,NA
08,2022-05-09T00:00:00Z,night,04,land,2452,brachycephalidae,brachycephalus pitanga,19:20:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11778,NA
08,2022-05-09T00:00:00Z,night,04,land,2457,brachycephalidae,brachycephalus pitanga,19:48:00,1,FALSE,FALSE,FALSE,-23.34127,-45.11778,NA
06,2021-12-02T00:00:00Z,night,04,land,1732,brachycephalidae,brachycephalus pitanga,19:57:00,1,FALSE,FALSE,FALSE,-23.34122,-45.11778,NA
03,2021-06-20T00:00:00Z,night,04,land, 540,brachycephalidae,brachycephalus pitanga,00:36:00,1,FALSE,FALSE,FALSE,-23.34122,-45.11779,NA
07,2022-02-16T00:00:00Z,night,04,land,2089,brachycephalidae,brachycephalus pitanga,00:33:00,1,FALSE,FALSE,FALSE,-23.34115,-45.11779,NA
07,2022-02-16T00:00:00Z,night,04,land,2090,brachycephalidae,brachycephalus pitanga,00:35:00,1,FALSE,FALSE,FALSE,-23.34115,-45.11779,NA
06,2021-12-03T00:00:00Z,night,04,land,1854,brachycephalidae,brachycephalus pitanga,23:35:00,1,FALSE,FALSE,FALSE,-23.34128,-45.11779,NA
05,2021-09-17T00:00:00Z,night,04,land, 988,brachycephalidae,brachycephalus pitanga,20:03:00,1,FALSE,FALSE,FALSE,-23.34117,-45.11779,NA
05,2021-09-17T00:00:00Z,night,04,land, 989,brachycephalidae,brachycephalus pitanga,20:08:00,1,FALSE,FALSE,FALSE,-23.34117,-45.11779,NA
05,2021-09-17T00:00:00Z,night,04,land, 990,brachycephalidae,ischnocnema henselii,20:14:00,1,FALSE,FALSE,FALSE,-23.34117,-45.11779,Macho voc
09,2022-07-24T00:00:00Z,night,04,land,2748,hemiphractidae,fritziana fissilis,20:32:00,1,FALSE,FALSE,FALSE,-23.34122,-45.11779,NA
05,2021-09-18T00:00:00Z,night,04,land,1030,brachycephalidae,brachycephalus pitanga,19:21:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11779,NA
05,2021-09-18T00:00:00Z,night,04,land,1031,brachycephalidae,brachycephalus pitanga,19:23:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11779,NA
05,2021-09-18T00:00:00Z,night,04,land,1032,brachycephalidae,brachycephalus pitanga,19:23:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11779,NA
05,2021-09-18T00:00:00Z,night,04,land,1033,brachycephalidae,brachycephalus pitanga,19:23:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11779,NA
05,2021-09-18T00:00:00Z,night,04,land,1034,brachycephalidae,brachycephalus pitanga,19:27:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11779,NA
05,2021-09-18T00:00:00Z,night,04,land,1035,brachycephalidae,brachycephalus pitanga,19:31:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11779,NA
05,2021-09-18T00:00:00Z,night,04,land,1036,brachycephalidae,brachycephalus pitanga,19:31:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11779,NA
05,2021-09-18T00:00:00Z,night,04,land,1037,brachycephalidae,brachycephalus pitanga,19:39:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11779,NA
05,2021-09-18T00:00:00Z,night,04,land,1038,brachycephalidae,brachycephalus pitanga,19:43:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11779,NA
05,2021-09-18T00:00:00Z,night,04,land,1039,brachycephalidae,brachycephalus pitanga,19:47:00,1,FALSE,FALSE,FALSE,-23.34111,-45.11779,NA
09,2022-07-22T00:00:00Z,night,04,land,2682,brachycephalidae,brachycephalus pitanga,00:03:00,1,FALSE,FALSE,FALSE,-23.34126,-45.11779,NA
05,2021-09-17T00:00:00Z,night,04,land, 984,brachycephalidae,brachycephalus pitanga,19:52:00,1,FALSE,FALSE,FALSE,-23.34115,-45.11780,NA
05,2021-09-17T00:00:00Z,night,04,land, 985,brachycephalidae,brachycephalus pitanga,19:55:00,1,FALSE,FALSE,FALSE,-23.34115,-45.11780,NA
05,2021-09-17T00:00:00Z,night,04,land, 986,brachycephalidae,brachycephalus pitanga,19:57:00,1,FALSE,FALSE,FALSE,-23.34115,-45.11780,NA
05,2021-09-17T00:00:00Z,night,04,land, 987,bufonidae,dendrophryniscus haddadi,19:57:00,1,FALSE,FALSE,FALSE,-23.34115,-45.11780,F/ovada
05,2021-09-17T00:00:00Z,night,04,land, 991,hylidae,bokermannohyla hylax,20:21:00,1,FALSE,FALSE,FALSE,-23.34127,-45.11780,NA
09,2022-07-23T00:00:00Z,night,04,land,2728,brachycephalidae,brachycephalus pitanga,00:12:00,1,FALSE,FALSE,FALSE,-23.34134,-45.11780,NA
05,2021-09-18T00:00:00Z,night,04,land,1043,bufonidae,dendrophryniscus haddadi,20:07:00,1,FALSE,FALSE,FALSE,-23.34135,-45.11780,NA
09,2022-07-23T00:00:00Z,night,04,land,2729,brachycephalidae,brachycephalus pitanga,00:19:00,1,FALSE,FALSE,FALSE,-23.34142,-45.11780,NA
07,2022-02-14T00:00:00Z,night,04,land,2022,brachycephalidae,brachycephalus pitanga,00:30:00,1,FALSE,FALSE,FALSE,-23.34120,-45.11780,NA
07,2022-02-14T00:00:00Z,night,04,land,2023,brachycephalidae,brachycephalus pitanga,00:59:00,1,FALSE,FALSE,FALSE,-23.34120,-45.11780,NA
07,2022-02-15T00:00:00Z,night,04,land,2055,odontophrynidae,proceratophrys boiei,00:41:00,1,TRUE,TRUE,TRUE,-23.34132,-45.11780,NA
07,2022-02-15T00:00:00Z,night,04,land,2056,brachycephalidae,brachycephalus pitanga,00:42:00,1,FALSE,FALSE,FALSE,-23.34132,-45.11780,NA
07,2022-02-15T00:00:00Z,night,04,land,2057,brachycephalidae,brachycephalus pitanga,00:42:00,1,FALSE,FALSE,FALSE,-23.34132,-45.11780,NA
07,2022-02-15T00:00:00Z,night,04,land,2058,brachycephalidae,brachycephalus pitanga,00:50:00,1,FALSE,FALSE,FALSE,-23.34132,-45.11780,NA
07,2022-02-15T00:00:00Z,night,04,land,2059,brachycephalidae,brachycephalus pitanga,00:53:00,1,FALSE,FALSE,FALSE,-23.34132,-45.11780,NA
07,2022-02-15T00:00:00Z,night,04,land,2060,brachycephalidae,brachycephalus pitanga,00:55:00,1,FALSE,FALSE,FALSE,-23.34132,-45.11780,NA
07,2022-02-16T00:00:00Z,night,04,land,2094,brachycephalidae,brachycephalus pitanga,01:04:00,1,FALSE,FALSE,FALSE,-23.34142,-45.11780,NA
07,2022-02-16T00:00:00Z,night,04,land,2095,brachycephalidae,brachycephalus pitanga,01:05:00,1,FALSE,FALSE,FALSE,-23.34142,-45.11780,NA
07,2022-02-16T00:00:00Z,night,04,land,2096,brachycephalidae,brachycephalus pitanga,01:05:00,1,FALSE,FALSE,FALSE,-23.34142,-45.11780,NA
07,2022-02-16T00:00:00Z,night,04,land,2097,brachycephalidae,brachycephalus pitanga,01:09:00,1,FALSE,FALSE,FALSE,-23.34142,-45.11780,NA
07,2022-02-16T00:00:00Z,night,04,land,2098,brachycephalidae,brachycephalus pitanga,01:10:00,1,FALSE,FALSE,FALSE,-23.34142,-45.11780,NA
07,2022-02-16T00:00:00Z,night,04,land,2099,brachycephalidae,brachycephalus pitanga,01:13:00,1,FALSE,FALSE,FALSE,-23.34142,-45.11780,NA
07,2022-02-16T00:00:00Z,night,04,land,2100,controle,controle,01:14:00,1,FALSE,FALSE,FALSE,-23.34142,-45.11780,NA
05,2021-09-16T00:00:00Z,night,04,land, 943,brachycephalidae,brachycephalus pitanga,22:36:00,1,FALSE,FALSE,FALSE,-23.34114,-45.11781,NA
05,2021-09-16T00:00:00Z,night,04,land, 944,brachycephalidae,brachycephalus pitanga,22:36:00,1,FALSE,FALSE,FALSE,-23.34114,-45.11781,NA
06,2021-12-01T00:00:00Z,night,04,land,1707,bufonidae,dendrophryniscus haddadi,23:10:00,1,FALSE,FALSE,FALSE,-23.34129,-45.11781,NA
04,2021-07-31T00:00:00Z,night,04,land, 617,brachycephalidae,brachycephalus pitanga,23:03:00,1,FALSE,FALSE,FALSE,-23.34109,-45.11781,NA
04,2021-07-30T00:00:00Z,night,04,land, 600,brachycephalidae,brachycephalus pitanga,23:15:00,1,FALSE,FALSE,FALSE,-23.34127,-45.11781,NA
05,2021-09-16T00:00:00Z,night,04,land, 945,brachycephalidae,brachycephalus pitanga,22:42:00,1,FALSE,FALSE,FALSE,-23.34107,-45.11782,NA
05,2021-09-16T00:00:00Z,night,04,land, 946,brachycephalidae,brachycephalus pitanga,22:42:00,1,FALSE,FALSE,FALSE,-23.34107,-45.11782,NA
05,2021-09-16T00:00:00Z,night,04,land, 947,brachycephalidae,brachycephalus pitanga,22:44:00,1,FALSE,FALSE,FALSE,-23.34107,-45.11782,NA
05,2021-09-16T00:00:00Z,night,04,land, 948,brachycephalidae,ischnocnema henselii,22:50:00,1,FALSE,FALSE,FALSE,-23.34120,-45.11782,NA
05,2021-09-16T00:00:00Z,night,04,land, 949,brachycephalidae,brachycephalus pitanga,22:51:00,1,FALSE,FALSE,FALSE,-23.34120,-45.11782,NA
05,2021-09-16T00:00:00Z,night,04,land, 950,brachycephalidae,brachycephalus pitanga,22:52:00,1,FALSE,FALSE,FALSE,-23.34120,-45.11782,NA
05,2021-09-16T00:00:00Z,night,04,land, 951,NA,controle,22:53:00,1,FALSE,FALSE,FALSE,-23.34120,-45.11782,NA
07,2022-02-14T00:00:00Z,night,04,land,2014,brachycephalidae,brachycephalus pitanga,00:02:00,1,FALSE,FALSE,FALSE,-23.34110,-45.11782,NA
09,2022-07-22T00:00:00Z,night,04,land,2680,brachycephalidae,brachycephalus pitanga,23:53:00,1,FALSE,FALSE,FALSE,-23.34124,-45.11782,NA
06,2021-12-02T00:00:00Z,night,04,land,1726,bufonidae,dendrophryniscus haddadi,19:40:00,1,FALSE,FALSE,FALSE,-23.34101,-45.11782,NA
06,2021-12-02T00:00:00Z,night,04,land,1727,brachycephalidae,brachycephalus pitanga,19:45:00,1,FALSE,FALSE,FALSE,-23.34101,-45.11782,NA
06,2021-12-02T00:00:00Z,night,04,land,1728,brachycephalidae,brachycephalus pitanga,19:45:00,1,FALSE,FALSE,FALSE,-23.34101,-45.11782,NA
06,2021-12-02T00:00:00Z,night,04,land,1729,bufonidae,dendrophryniscus haddadi,19:45:00,1,FALSE,FALSE,FALSE,-23.34101,-45.11782,NA
09,2022-07-23T00:00:00Z,night,04,land,2727,brachycephalidae,brachycephalus pitanga,00:10:00,1,FALSE,FALSE,FALSE,-23.34134,-45.11782,NA
04,2021-07-30T00:00:00Z,night,04,land, 601,brachycephalidae,brachycephalus pitanga,23:21:00,1,FALSE,FALSE,FALSE,-23.34130,-45.11782,NA
04,2021-07-30T00:00:00Z,night,04,land, 602,brachycephalidae,brachycephalus pitanga,23:24:00,1,FALSE,FALSE,FALSE,-23.34130,-45.11782,NA
04,2021-07-30T00:00:00Z,night,04,land, 603,brachycephalidae,brachycephalus pitanga,23:28:00,1,FALSE,FALSE,FALSE,-23.34130,-45.11782,NA
04,2021-01-08T00:00:00Z,night,04,land, 621,brachycephalidae,brachycephalus pitanga,19:58:00,1,FALSE,FALSE,FALSE,-23.34130,-45.11782,NA
08,2022-05-10T00:00:00Z,night,04,land,2497,brachycephalidae,brachycephalus pitanga,20:35:00,1,FALSE,FALSE,FALSE,-23.34134,-45.11783,NA
08,2022-05-10T00:00:00Z,night,04,land,2498,brachycephalidae,brachycephalus pitanga,20:36:00,1,FALSE,FALSE,FALSE,-23.34134,-45.11783,NA
07,2022-02-15T00:00:00Z,night,04,land,2061,hylidae,ololygon perpusilla,00:59:00,1,FALSE,FALSE,FALSE,-23.34091,-45.11783,NA
07,2022-02-15T00:00:00Z,night,04,land,2062,bufonidae,dendrophryniscus haddadi,01:01:00,1,FALSE,FALSE,FALSE,-23.34091,-45.11783,NA
09,2022-07-24T00:00:00Z,night,04,land,2740,brachycephalidae,brachycephalus pitanga,19:49:00,1,FALSE,FALSE,FALSE,-23.34149,-45.11783,NA
09,2022-07-24T00:00:00Z,night,04,land,2741,brachycephalidae,brachycephalus pitanga,19:51:00,1,FALSE,FALSE,FALSE,-23.34149,-45.11783,NA
03,2021-06-20T00:00:00Z,night,04,land, 539,brachycephalidae,brachycephalus pitanga,00:33:00,1,FALSE,FALSE,FALSE,-23.34127,-45.11783,NA
06,2021-12-01T00:00:00Z,night,04,land,1704,bufonidae,dendrophryniscus haddadi,23:00:00,1,FALSE,FALSE,FALSE,-23.34125,-45.11783,NA
06,2021-12-01T00:00:00Z,night,04,land,1705,bufonidae,dendrophryniscus haddadi,23:00:00,1,FALSE,FALSE,FALSE,-23.34125,-45.11783,NA
08,2022-05-11T00:00:00Z,night,04,land,2527,brachycephalidae,brachycephalus pitanga,19:52:00,1,FALSE,FALSE,FALSE,-23.34131,-45.11783,NA
08,2022-05-11T00:00:00Z,night,04,land,2528,brachycephalidae,brachycephalus pitanga,19:53:00,1,FALSE,FALSE,FALSE,-23.34131,-45.11783,NA
08,2022-05-11T00:00:00Z,night,04,land,2529,brachycephalidae,brachycephalus pitanga,19:55:00,1,FALSE,FALSE,FALSE,-23.34131,-45.11783,NA
06,2021-12-01T00:00:00Z,night,04,land,1691,brachycephalidae,ischnocnema parva,22:21:00,1,FALSE,FALSE,FALSE,-23.34092,-45.11784,NA
06,2021-12-01T00:00:00Z,night,04,land,1706,bufonidae,dendrophryniscus haddadi,23:05:00,1,FALSE,FALSE,FALSE,-23.34138,-45.11784,NA
06,2021-12-01T00:00:00Z,night,04,land,1692,brachycephalidae,ischnocnema henselii,22:22:00,1,FALSE,FALSE,FALSE,-23.34098,-45.11784,NA
